"","SEMANA","COMUNA","A�O_2017_PRED","A�O_2018_PRED"
"98","03","La América",27.0465533145593,26.134727681432
"99","03","La Candelaria",136.954084114294,134.424242424242
"100","03","Laureles Estadio",76.5945631072439,71.1626892689269
"101","03","Manrique",20.6456803682673,20.5296197038713
"102","03","Popular",9.9431849211068,10.2070560452984
"103","03","Robledo",52.6365502990993,49.518728886024
"104","03","San Javier",15.3720160244945,15.3672639433561
"105","03","Santa Cruz",9.70583248498158,9.87085729217534
"106","03","Villa Hermosa",18.8810232985636,17.1037159368083
"107","04","",3.75708402359581,3.06680662563016
"108","04","Aranjuez",58.6021152158838,53.6022865815993
"109","04","Belén",50.3251004824341,48.4448864886489
"110","04","Buenos Aires",26.7366752588612,26.6635988028982
"111","04","Castilla",69.4272128687643,62.0283234205774
"112","04","Corregimiento de Altavista",2.55381762946021,2.20424761750784
"113","04","Corregimiento de San Antonio de Prado",5.599766115862,5.44181049001274
"114","04","Corregimiento de San Cristóbal",6.29018907999805,6.00709360342644
"115","04","Corregimiento de Santa Elena",4.06121476884184,3.49846826717121
"116","04","Doce de Octubre",25.4887580107339,24.916689722665
"117","04","El Poblado",67.3232674732675,62.860796079608
"118","04","Guayabal",55.0334804209355,52.5965000617709
"119","04","In",0.570135746606335,0.497737556561086
"120","04","La América",21.8465580766528,22.0227596226629
"121","04","La Candelaria",146.358995840761,146.515151515152
"122","04","Laureles Estadio",81.3475797241142,74.4033333333333
"123","04","Manrique",20.3555344404616,18.7710630568176
"124","04","Popular",10.2370599081875,10.8039584519326
"125","04","Robledo",49.0952419373611,47.9013344863898
"126","04","San Javier",14.5264799512427,14.4360354307699
"127","04","Santa Cruz",11.8445803292803,11.331013568191
"128","04","Villa Hermosa",20.0754454576772,18.9575276941424
"129","05","",3.64479668281228,3.07951030565037
"130","05","Aranjuez",53.8423877267199,49.0556126284897
"131","05","AU",1.06012658227848,0.731012658227848
"132","05","Belén",48.9495118269653,48.5758457558405
"133","05","Buenos Aires",27.982513072931,27.1568002041531
"134","05","Castilla",80.8301596573735,73.4444444444444
"135","05","Corregimiento de Altavista",5.37161768547636,3.92178818947248
"136","05","Corregimiento de San Antonio de Prado",6.91046857560997,5.67539454478881
"137","05","Corregimiento de San Cristóbal",8.09408790646535,8.22656812525032
"138","05","Corregimiento de Santa Elena",5.74194214726517,5.32057746622074
"139","05","Doce de Octubre",25.3186702308503,23.8942202410119
"140","05","El Poblado",68.8642078926932,62.8348224822482
"141","05","Guayabal",62.9360755985044,57.4077167128478
"142","05","In",1.6219512195122,1.58474576271186
"143","05","La América",26.5055904972673,25.5832911323477
"144","05","La Candelaria",138.221284128413,137.868686868687
"145","05","Laureles Estadio",90.0331371709371,78.4575757575758
"146","05","Manrique",27.4544796969376,26.6211828261381
"147","05","Popular",12.6118869563333,11.7963175906694
"148","05","Robledo",57.0802923007644,51.2561146114611
"149","05","San Javier",20.042630255548,19.2933097865965
"150","05","Santa Cruz",9.66553839047601,9.52261281117187
"151","05","Villa Hermosa",21.0991839538496,20.0874001181029
"152","06","",2.25306257587463,1.99773755656109
"153","06","Aranjuez",57.2320681708483,54.5616055134925
